Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	Karyotype band	Chromosome/scaffold name	HGNC ID	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000196214	52269587	52296046	1	q13.41	19	HGNC:28063	ZNF766	Q5HY98
ENSG00000186226	152786214	152788426	1	q21.3	1	HGNC:29466	LCE1E	
ENSG00000116127	73385758	73625166	1	p13.1	2	HGNC:428	ALMS1	
ENSG00000172155	152796721	152798181	1	q21.3	1	HGNC:29465	LCE1D	Q5T752
ENSG00000116127	73385758	73625166	1	p13.1	2	HGNC:428	ALMS1	Q8TCU4
ENSG00000136488	63894909	63896661	-1	q23.3	17	HGNC:2440	CSH1	
ENSG00000198464	52297169	52325922	1	q13.41	19	HGNC:23305	ZNF480	Q8WV37
ENSG00000198464	52297169	52325922	1	q13.41	19	HGNC:23305	ZNF480	
ENSG00000118503	137867214	137883314	1	q23.3	6	HGNC:11896	TNFAIP3	P21580
ENSG00000118503	137867214	137883314	1	q23.3	6	HGNC:11896	TNFAIP3	
ENSG00000136488	63894909	63896661	-1	q23.3	17	HGNC:2440	CSH1	P0DML2
ENSG00000167554	52336243	52367778	1	q13.41	19	HGNC:26687	ZNF610	Q8N9Z0
ENSG00000144559	11790442	11846919	-1	p25.2	3	HGNC:25187	TAMM41	Q96BW9
ENSG00000167554	52336243	52367778	1	q13.41	19	HGNC:26687	ZNF610	
ENSG00000183876	150296343	150339307	-1	q32	5	HGNC:32521	ARSI	Q5FYB1
ENSG00000183876	150296343	150339307	-1	q32	5	HGNC:32521	ARSI	
ENSG00000020129	35557473	35567274	1	p34.3	1	HGNC:17597	NCDN	Q9UBB6
ENSG00000144559	11790442	11846919	-1	p25.2	3	HGNC:25187	TAMM41	
ENSG00000221923	52369917	52385795	1	q13.41	19	HGNC:37249	ZNF880	
ENSG00000221923	52369917	52385795	1	q13.41	19	HGNC:37249	ZNF880	Q6PDB4
ENSG00000030066	47778087	47848555	-1	p11.2	11	HGNC:18017	NUP160	Q12769
ENSG00000030066	47778087	47848555	-1	p11.2	11	HGNC:18017	NUP160	
ENSG00000065371	123968521	123992178	-1	q21.1	3	HGNC:17692	ROPN1	Q9HAT0
ENSG00000020129	35557473	35567274	1	p34.3	1	HGNC:17597	NCDN	
ENSG00000007312	63928738	63932336	-1	q23.3	17	HGNC:1699	CD79B	P40259
ENSG00000065371	123968521	123992178	-1	q21.1	3	HGNC:17692	ROPN1	
ENSG00000068024	239048168	239401654	-1	q37.3	2	HGNC:14063	HDAC4	P56524
ENSG00000068024	239048168	239401654	-1	q37.3	2	HGNC:14063	HDAC4	
ENSG00000116819	35573314	35595328	1	p34.3	1	HGNC:30774	TFAP2E	Q6VUC0
ENSG00000167555	52397849	52418412	1	q13.41	19	HGNC:29384	ZNF528	Q3MIS6
ENSG00000124786	8411435	8435561	-1	p24.3	6	HGNC:21601	SLC35B3	Q9H1N7
ENSG00000124786	8411435	8435561	-1	p24.3	6	HGNC:21601	SLC35B3	
ENSG00000157423	70802084	71230722	-1	q22.2	16	HGNC:19368	HYDIN	Q4G0P3
ENSG00000167555	52397849	52418412	1	q13.41	19	HGNC:29384	ZNF528	
ENSG00000163631	73397114	73421482	1	q13.3	4	HGNC:399	ALB	P02768
ENSG00000163689	58717365	59050084	-1	p14.2	3	HGNC:24763	CFAP20DC	
ENSG00000157423	70802084	71230722	-1	q22.2	16	HGNC:19368	HYDIN	
ENSG00000198633	52429148	52452315	1	q13.41	19	HGNC:26337	ZNF534	Q76KX8
ENSG00000198633	52429148	52452315	1	q13.41	19	HGNC:26337	ZNF534	
ENSG00000007216	28473293	28497781	1	q11.2	17	HGNC:10917	SLC13A2	Q13183
ENSG00000237763	103655760	103664554	1	p21.1	1	HGNC:474	AMY1A	P0DUB6
ENSG00000237763	103655760	103664554	1	p21.1	1	HGNC:474	AMY1A	
ENSG00000184985	7192538	7742827	1	p16.1	4	HGNC:16698	SORCS2	Q96PQ0
ENSG00000007216	28473293	28497781	1	q11.2	17	HGNC:10917	SLC13A2	
ENSG00000184985	7192538	7742827	1	p16.1	4	HGNC:16698	SORCS2	
ENSG00000206113	2418955	2463002	1	p16.3	4	HGNC:51180	CFAP99	D6REC4
ENSG00000109101	28506243	28538900	1	q11.2	17	HGNC:12765	FOXN1	O15353
ENSG00000163689	58717365	59050084	-1	p14.2	3	HGNC:24763	CFAP20DC	Q6ZVT6
ENSG00000284684	6064977	6070162	-1	p16.1	4			
ENSG00000146350	121079494	121334745	-1	q22.31	6	HGNC:21485	TBC1D32	Q96NH3
ENSG00000286095	219496131	219498287	1	q35	2	HGNC:51251	SPEGNB	A0A087WV53
ENSG00000146350	121079494	121334745	-1	q22.31	6	HGNC:21485	TBC1D32	
ENSG00000174876	103687415	103696454	-1	p21.1	1	HGNC:475	AMY1B	P0DTE7
ENSG00000172137	71358713	71390436	1	q22.2	16	HGNC:1435	CALB2	
ENSG00000174876	103687415	103696454	-1	p21.1	1	HGNC:475	AMY1B	
ENSG00000114656	128909866	129002690	-1	q21.3	3	HGNC:29231	CFAP92	
ENSG00000115738	8678845	8684461	1	p25.1	2	HGNC:5361	ID2	Q02363
ENSG00000109458	143336876	143474565	1	q31.21	4	HGNC:4066	GAB1	Q13480
ENSG00000187733	103745323	103758726	1	p21.1	1	HGNC:476	AMY1C	P0DTE8
ENSG00000172137	71358713	71390436	1	q22.2	16	HGNC:1435	CALB2	P22676
ENSG00000187733	103745323	103758726	1	p21.1	1	HGNC:476	AMY1C	
ENSG00000109458	143336876	143474565	1	q31.21	4	HGNC:4066	GAB1	
ENSG00000186603	45326895	45328710	1	p34.1	1	HGNC:28242	HPDL	Q96IR7
ENSG00000197454	248013660	248024276	1	q44	1	HGNC:15011	OR2L5	Q8NG80
ENSG00000114656	128909866	129002690	-1	q21.3	3	HGNC:29231	CFAP92	Q9ULG3
ENSG00000105568	52170936	52229518	1	q13.41	19	HGNC:9302	PPP2R1A	
ENSG00000105568	52170936	52229518	1	q13.41	19	HGNC:9302	PPP2R1A	P30153
ENSG00000143797	8852690	9003709	-1	p25.1	2	HGNC:25193	MBOAT2	Q6ZWT7
ENSG00000163673	36712421	36764553	-1	p22.2	3	HGNC:19005	DCLK3	Q9C098
ENSG00000163673	36712421	36764553	-1	p22.2	3	HGNC:19005	DCLK3	
ENSG00000143797	8852690	9003709	-1	p25.1	2	HGNC:25193	MBOAT2	
ENSG00000160791	46370946	46376206	1	p21.31	3	HGNC:1606	CCR5	P51681
ENSG00000141499	7686071	7703502	1	p13.1	17	HGNC:25522	WRAP53	Q9BUR4
ENSG00000162430	25800193	25818221	1	p36.11	1	HGNC:15999	SELENON	Q9NZV5
ENSG00000170364	4303332	4317265	1	p26.1	3	HGNC:10762	SETMAR	Q53H47
ENSG00000170364	4303332	4317265	1	p26.1	3	HGNC:10762	SETMAR	
ENSG00000162430	25800193	25818221	1	p36.11	1	HGNC:15999	SELENON	
ENSG00000106012	2558972	2614733	1	p22.3	7	HGNC:29171	IQCE	Q6IPM2
ENSG00000141499	7686071	7703502	1	p13.1	17	HGNC:25522	WRAP53	
ENSG00000152049	223052190	223198399	1	q36.1	2	HGNC:6244	KCNE4	Q8WWG9
ENSG00000173212	116111399	116138149	1	p13.1	1	HGNC:26787	MAB21L3	Q8N8X9
ENSG00000121570	109326144	109337546	-1	q13.13	3	HGNC:19200	DPPA4	Q7L190
ENSG00000106012	2558972	2614733	1	p22.3	7	HGNC:29171	IQCE	
ENSG00000121570	109326144	109337546	-1	q13.13	3	HGNC:19200	DPPA4	
ENSG00000266074	81395457	81466331	1	q25.3	17	HGNC:29279	BAHCC1	
ENSG00000087266	2793023	2841291	1	p16.3	4	HGNC:10825	SH3BP2	
ENSG00000266074	81395457	81466331	1	q25.3	17	HGNC:29279	BAHCC1	Q9P281
ENSG00000145022	49412212	49416476	1	p21.31	3	HGNC:11692	TCTA	P57738
ENSG00000070814	150357629	150400308	1	q32	5	HGNC:11654	TCOF1	
ENSG00000087266	2793023	2841291	1	p16.3	4	HGNC:10825	SH3BP2	P78314
ENSG00000070087	149964904	150050788	-1	q25.1	3	HGNC:8882	PFN2	P35080
ENSG00000070814	150357629	150400308	1	q32	5	HGNC:11654	TCOF1	Q13428
ENSG00000089335	34677639	34686397	1	q13.11	19	HGNC:13848	ZNF302	
ENSG00000070087	149964904	150050788	-1	q25.1	3	HGNC:8882	PFN2	
ENSG00000155034	5431335	5513809	-1	p22.1	7	HGNC:21874	FBXL18	Q96ME1
ENSG00000089335	34677639	34686397	1	q13.11	19	HGNC:13848	ZNF302	Q9NR11
ENSG00000155034	5431335	5513809	-1	p22.1	7	HGNC:21874	FBXL18	
ENSG00000135679	68808177	68845544	1	q15	12	HGNC:6973	MDM2	Q00987
ENSG00000008256	6161779	6272644	-1	p22.1	7	HGNC:9504	CYTH3	O43739
ENSG00000179407	128462437	128466968	-1	q21.3	3	HGNC:23699	DNAJB8	Q8NHS0
ENSG00000153896	34758073	34773229	-1	q13.11	19	HGNC:26408	ZNF599	Q96NL3
ENSG00000153896	34758073	34773229	-1	q13.11	19	HGNC:26408	ZNF599	
ENSG00000135679	68808177	68845544	1	q15	12	HGNC:6973	MDM2	
ENSG00000171121	179236691	179267002	-1	q26.32	3	HGNC:6287	KCNMB3	Q9NPA1
ENSG00000171121	179236691	179267002	-1	q26.32	3	HGNC:6287	KCNMB3	
ENSG00000164587	150442635	150449739	-1	q33.1	5	HGNC:10387	RPS14	P62263
ENSG00000164587	150442635	150449739	-1	q33.1	5	HGNC:10387	RPS14	
ENSG00000141524	78107397	78132407	-1	q25.3	17	HGNC:18021	TMC6	Q7Z403
ENSG00000081665	19785839	19821751	-1	p13.11	19	HGNC:23780	ZNF506	Q5JVG8
ENSG00000141524	78107397	78132407	-1	q25.3	17	HGNC:18021	TMC6	
ENSG00000081665	19785839	19821751	-1	p13.11	19	HGNC:23780	ZNF506	
ENSG00000121210	153466346	153636711	1	q31.3	4	HGNC:29146	TMEM131L	A2VDJ0
ENSG00000163531	204828651	205022822	1	q32.1	1	HGNC:29866	NFASC	O94856
ENSG00000256771	19865882	19894674	1	p13.11	19	HGNC:13497	ZNF253	O75346
ENSG00000163531	204828651	205022822	1	q32.1	1	HGNC:29866	NFASC	
ENSG00000121210	153466346	153636711	1	q31.3	4	HGNC:29146	TMEM131L	
ENSG00000256771	19865882	19894674	1	p13.11	19	HGNC:13497	ZNF253	
ENSG00000173757	42199176	42288633	-1	q21.2	17	HGNC:11367	STAT5B	
ENSG00000137462	153684050	153706260	1	q31.3	4	HGNC:11848	TLR2	
ENSG00000120784	37613749	37692337	-1	q13.12	19	HGNC:29555	ZFP30	
ENSG00000205330	55314343	55322364	1	q13.2	12	HGNC:8355	OR6C1	Q96RD1
ENSG00000120784	37613749	37692337	-1	q13.12	19	HGNC:29555	ZFP30	Q9Y2G7
ENSG00000137462	153684050	153706260	1	q31.3	4	HGNC:11848	TLR2	O60603
ENSG00000006468	13891229	13991425	-1	p21.2	7	HGNC:3490	ETV1	P50549
ENSG00000215009	7304072	7328719	1	p13.31	12	HGNC:32016	ACSM4	P0C7M7
ENSG00000149428	119044188	119057227	-1	q23.3	11	HGNC:16931	HYOU1	Q9Y4L1
ENSG00000149428	119044188	119057227	-1	q23.3	11	HGNC:16931	HYOU1	
ENSG00000173757	42199176	42288633	-1	q21.2	17	HGNC:11367	STAT5B	P51692
ENSG00000145428	153710160	153760024	-1	q31.3	4	HGNC:27735	RNF175	Q8N4F7
ENSG00000145428	153710160	153760024	-1	q31.3	4	HGNC:27735	RNF175	
ENSG00000079215	36596588	36688334	1	p13.2	5	HGNC:10941	SLC1A3	P43003
ENSG00000079215	36596588	36688334	1	p13.2	5	HGNC:10941	SLC1A3	
ENSG00000161551	51804816	51890950	-1	q13.41	19	HGNC:28673	ZNF577	
ENSG00000134313	8721081	8837630	-1	p25.1	2	HGNC:29508	KIDINS220	
ENSG00000196542	161344798	161372880	-1	q26.1	3	HGNC:24045	SPTSSB	Q8NFR3
ENSG00000006468	13891229	13991425	-1	p21.2	7	HGNC:3490	ETV1	
ENSG00000184144	205042937	205078289	1	q32.1	1	HGNC:2172	CNTN2	
ENSG00000145423	153780591	153789083	-1	q31.3	4	HGNC:10777	SFRP2	Q96HF1
ENSG00000161551	51804816	51890950	-1	q13.41	19	HGNC:28673	ZNF577	Q9BSK1
ENSG00000141564	80544819	80966371	1	q25.3	17	HGNC:30287	RPTOR	
ENSG00000182447	161496808	161503942	1	q26.1	3	HGNC:34071	OTOL1	A6NHN0
ENSG00000134313	8721081	8837630	-1	p25.1	2	HGNC:29508	KIDINS220	Q9ULH0
ENSG00000156990	9837849	9844602	-1	p25.3	3	HGNC:28437	RPUSD3	
ENSG00000182793	52831655	52840843	-1	p12.2	6	HGNC:19662	GSTA5	
ENSG00000182793	52831655	52840843	-1	p12.2	6	HGNC:19662	GSTA5	Q7RTV2
ENSG00000109163	67737118	67754388	-1	q13.2	4	HGNC:4421	GNRHR	P30968
ENSG00000272395	39246314	39248856	-1	q13.2	19	HGNC:44480	IFNL4	
ENSG00000188997	78171249	78188626	-1	q14.1	11	HGNC:27452	KCTD21	Q4G0X4
ENSG00000188997	78171249	78188626	-1	q14.1	11	HGNC:27452	KCTD21	
ENSG00000221957	54832676	54848569	1	q13.42	19	HGNC:6336	KIR2DS4	
ENSG00000156990	9837849	9844602	-1	p25.3	3	HGNC:28437	RPUSD3	Q6P087
ENSG00000182318	58326994	58342332	1	q13.43	19	HGNC:4929	ZSCAN22	P10073
ENSG00000153802	67820876	67884002	-1	q13.2	4	HGNC:24059	TMPRSS11D	O60235
ENSG00000153802	67820876	67884002	-1	q13.2	4	HGNC:24059	TMPRSS11D	
ENSG00000118369	78188812	78215232	1	q14.1	11	HGNC:20061	USP35	
ENSG00000121410	58345178	58353492	-1	q13.43	19	HGNC:5	A1BG	P04217
ENSG00000187054	67909395	67964140	-1	q13.2	4	HGNC:27954	TMPRSS11A	
ENSG00000187054	67909395	67964140	-1	q13.2	4	HGNC:27954	TMPRSS11A	Q6ZMR5
ENSG00000121410	58345178	58353492	-1	q13.43	19	HGNC:5	A1BG	
ENSG00000136237	22118236	22357154	-1	p15.3	7	HGNC:16862	RAPGEF5	
ENSG00000196557	1153103	1224169	1	p13.3	16	HGNC:1395	CACNA1H	
ENSG00000136237	22118236	22357154	-1	p15.3	7	HGNC:16862	RAPGEF5	Q92565
ENSG00000118369	78188812	78215232	1	q14.1	11	HGNC:20061	USP35	Q9P2H5
ENSG00000094880	138187650	138213343	-1	q31.2	5	HGNC:1724	CDC23	Q9UJX2
ENSG00000196557	1153103	1224169	1	p13.3	16	HGNC:1395	CACNA1H	O95180
ENSG00000094880	138187650	138213343	-1	q31.2	5	HGNC:1724	CDC23	
ENSG00000174586	58354357	58362848	-1	q13.43	19	HGNC:23714	ZNF497	Q6ZNH5
ENSG00000174586	58354357	58362848	-1	q13.43	19	HGNC:23714	ZNF497	
ENSG00000119820	32277904	32316594	1	p22.3	2	HGNC:28145	YIPF4	Q9BSR8
ENSG00000080546	108984309	109094846	-1	q21	6	HGNC:21595	SESN1	Q9Y6P5
ENSG00000119820	32277904	32316594	1	p22.3	2	HGNC:28145	YIPF4	
ENSG00000197576	27128507	27130780	-1	p15.2	7	HGNC:5105	HOXA4	Q00056
ENSG00000152475	58367618	58381030	-1	q13.43	19	HGNC:25164	ZNF837	Q96EG3
ENSG00000197576	27128507	27130780	-1	p15.2	7	HGNC:5105	HOXA4	
ENSG00000076555	109116587	109268226	1	q24.11	12	HGNC:85	ACACB	O00763
ENSG00000018699	32628032	32821051	1	p22.3	2	HGNC:25986	TTC27	
ENSG00000076555	109116587	109268226	1	q24.11	12	HGNC:85	ACACB	
ENSG00000033327	78215293	78418348	-1	q14.1	11	HGNC:14458	GAB2	Q9UQC2
ENSG00000122547	36153254	36301538	1	p14.2	7	HGNC:22223	EEPD1	Q7L9B9
ENSG00000185477	89236383	89307937	-1	q22.1	4	HGNC:27733	GPRIN3	Q6ZVF9
ENSG00000122547	36153254	36301538	1	p14.2	7	HGNC:22223	EEPD1	
ENSG00000185477	89236383	89307937	-1	q22.1	4	HGNC:27733	GPRIN3	
ENSG00000033327	78215293	78418348	-1	q14.1	11	HGNC:14458	GAB2	
ENSG00000018699	32628032	32821051	1	p22.3	2	HGNC:25986	TTC27	Q6P3X3
ENSG00000083845	58386400	58394806	1	q13.43	19	HGNC:10426	RPS5	P46782
ENSG00000083845	58386400	58394806	1	q13.43	19	HGNC:10426	RPS5	
ENSG00000177463	14947583	15053600	1	p25.1	3	HGNC:7972	NR2C2	P49116
ENSG00000177463	14947583	15053600	1	p25.1	3	HGNC:7972	NR2C2	
ENSG00000269855	58395656	58397079	1	q13.43	19	HGNC:51249	RNF225	M0QZC1
ENSG00000167283	118401346	118433278	1	q23.3	11	HGNC:14247	ATP5MG	
ENSG00000116176	1221651	1225793	-1	p13.3	16	HGNC:14134	TPSG1	Q9NRR2
ENSG00000116176	1221651	1225793	-1	p13.3	16	HGNC:14134	TPSG1	
ENSG00000141564	80544819	80966371	1	q25.3	17	HGNC:30287	RPTOR	Q8N122
ENSG00000167283	118401346	118433278	1	q23.3	11	HGNC:14247	ATP5MG	O75964
ENSG00000171574	58401504	58431736	1	q13.43	19	HGNC:27318	ZNF584	Q8IVC4
ENSG00000164542	36324152	36390125	-1	p14.2	7	HGNC:22206	MATCAP2	Q8NCT3
ENSG00000171574	58401504	58431736	1	q13.43	19	HGNC:27318	ZNF584	
ENSG00000184144	205042937	205078289	1	q32.1	1	HGNC:2172	CNTN2	Q02246
ENSG00000137513	78435620	78575194	-1	q14.1	11	HGNC:26274	NARS2	
ENSG00000085978	233210051	233295674	1	q37.1	2	HGNC:21498	ATG16L1	
ENSG00000164542	36324152	36390125	-1	p14.2	7	HGNC:22206	MATCAP2	
ENSG00000183185	97985102	98035315	-1	q11.2	3	HGNC:17969	GABRR3	A8MPY1
ENSG00000197253	1227272	1232757	-1	p13.3	16	HGNC:14120	TPSB2	
ENSG00000131849	58432814	58440153	-1	q13.43	19	HGNC:12916	ZNF132	P52740
ENSG00000197253	1227272	1232757	-1	p13.3	16	HGNC:14120	TPSB2	P20231
ENSG00000184271	51186936	51218062	-1	q13.13	12	HGNC:9224	POU6F1	
ENSG00000172236	1239266	1242554	1	p13.3	16	HGNC:12019	TPSAB1	Q15661
ENSG00000172236	1239266	1242554	1	p13.3	16	HGNC:12019	TPSAB1	
ENSG00000158402	138285269	138338355	-1	q31.2	5	HGNC:1727	CDC25C	P30307
ENSG00000249471	58451611	58457833	1	q13.43	19	HGNC:33107	ZNF324B	Q6AW86
ENSG00000249471	58451611	58457833	1	q13.43	19	HGNC:33107	ZNF324B	
ENSG00000180574	10505602	10523135	1	p13.2	12	HGNC:43863	EIF2S3B	Q2VIR3
ENSG00000158402	138285269	138338355	-1	q31.2	5	HGNC:1727	CDC25C	
ENSG00000095917	1256059	1259008	1	p13.3	16	HGNC:14118	TPSD1	
ENSG00000135441	55716038	55720087	1	q13.2	12	HGNC:4200	BLOC1S1	P78537
ENSG00000135441	55716038	55720087	1	q13.2	12	HGNC:4200	BLOC1S1	
ENSG00000143028	109466546	109482134	1	p13.3	1	HGNC:27638	SYPL2	Q5VXT5
ENSG00000095917	1256059	1259008	1	p13.3	16	HGNC:14118	TPSD1	Q9BZJ3
ENSG00000083812	58467056	58475436	1	q13.43	19	HGNC:14096	ZNF324	O75467
ENSG00000164117	174236658	174283667	-1	q34.1	4	HGNC:13587	FBXO8	Q9NRD0
ENSG00000083812	58467056	58475436	1	q13.43	19	HGNC:14096	ZNF324	
ENSG00000183137	109095110	109174418	1	q21	6	HGNC:21561	CEP57L1	
ENSG00000167419	58218548	58268518	1	q22	17	HGNC:6678	LPO	P22079
ENSG00000154429	229321011	229343294	-1	q42.13	1	HGNC:29578	CCSAP	Q6IQ19
ENSG00000164117	174236658	174283667	-1	q34.1	4	HGNC:13587	FBXO8	
ENSG00000165682	9985642	10013424	-1	p13.2	12	HGNC:24356	CLEC1B	
ENSG00000120709	138331935	138349729	1	q31.2	5	HGNC:1336	FAM53C	Q9NYF3
ENSG00000083838	58474017	58481230	1	q13.43	19	HGNC:21036	ZNF446	
ENSG00000167419	58218548	58268518	1	q22	17	HGNC:6678	LPO	
ENSG00000165682	9985642	10013424	-1	p13.2	12	HGNC:24356	CLEC1B	Q9P126
ENSG00000083838	58474017	58481230	1	q13.43	19	HGNC:21036	ZNF446	Q9NWS9
ENSG00000120709	138331935	138349729	1	q31.2	5	HGNC:1336	FAM53C	
ENSG00000197837	14767999	14771131	-1	p12.3	12	HGNC:20510	H4C16	P62805
ENSG00000143632	229430365	229434104	-1	q42.13	1	HGNC:129	ACTA1	
ENSG00000143632	229430365	229434104	-1	q42.13	1	HGNC:129	ACTA1	P68133
ENSG00000083807	58479512	58512413	-1	q13.43	19	HGNC:10999	SLC27A5	
ENSG00000164118	174283730	174333380	1	q34.1	4	HGNC:29356	CEP44	
ENSG00000120738	138465479	138469303	1	q31.2	5	HGNC:3238	EGR1	P18146
ENSG00000187815	40477290	40496343	1	p34.2	1	HGNC:24708	ZFP69	Q49AA0
ENSG00000132182	13316235	13420322	-1	p25.1	3	HGNC:30052	NUP210	Q8TEM1
ENSG00000011426	36389821	36453791	1	p14.2	7	HGNC:14082	ANLN	Q9NQW6
ENSG00000132182	13316235	13420322	-1	p25.1	3	HGNC:30052	NUP210	
ENSG00000011426	36389821	36453791	1	p14.2	7	HGNC:14082	ANLN	
ENSG00000083807	58479512	58512413	-1	q13.43	19	HGNC:10999	SLC27A5	Q9Y2P5
ENSG00000179088	103237591	103495978	-1	q23.2	12	HGNC:24729	C12orf42	Q96LP6
ENSG00000005381	58269855	58280935	-1	q22	17	HGNC:7218	MPO	P05164
ENSG00000005381	58269855	58280935	-1	q22	17	HGNC:7218	MPO	
ENSG00000117010	40531573	40548167	1	p34.2	1	HGNC:28418	ZNF684	Q5T5D7
ENSG00000164118	174283730	174333380	1	q34.1	4	HGNC:29356	CEP44	Q9C0F1
ENSG00000119574	58513530	58538911	-1	q13.43	19	HGNC:23715	ZBTB45	Q96K62
ENSG00000183137	109095110	109174418	1	q21	6	HGNC:21561	CEP57L1	Q8IYX8
ENSG00000119574	58513530	58538911	-1	q13.43	19	HGNC:23715	ZBTB45	
ENSG00000117010	40531573	40548167	1	p34.2	1	HGNC:28418	ZNF684	
ENSG00000179088	103237591	103495978	-1	q23.2	12	HGNC:24729	C12orf42	
ENSG00000132436	50444128	50450390	-1	p12.2	7	HGNC:13286	FIGNL1	Q6PIW4
ENSG00000005379	58301228	58328795	-1	q22	17	HGNC:16831	TSPOAP1	
ENSG00000132436	50444128	50450390	-1	p12.2	7	HGNC:13286	FIGNL1	
ENSG00000180098	28553085	28578545	1	p35.3	1	HGNC:30813	TRNAU1AP	Q9NX07
ENSG00000137513	78435620	78575194	-1	q14.1	11	HGNC:26274	NARS2	Q96I59
ENSG00000197603	37106228	37249376	-1	p13.2	5	HGNC:25801	CPLANE1	Q9H799
ENSG00000197603	37106228	37249376	-1	p13.2	5	HGNC:25801	CPLANE1	
ENSG00000188060	28592200	28595449	1	p35.3	1	HGNC:28702	RAB42	Q8N4Z0
ENSG00000106258	99648194	99679996	-1	q22.1	7	HGNC:2638	CYP3A5	P20815
ENSG00000243480	103617427	103625780	1	p21.1	1	HGNC:477	AMY2A	
ENSG00000243480	103617427	103625780	1	p21.1	1	HGNC:477	AMY2A	P04746
ENSG00000163517	13479724	13506424	1	p25.1	3	HGNC:19086	HDAC11	
ENSG00000085978	233210051	233295674	1	q37.1	2	HGNC:21498	ATG16L1	Q676U5
ENSG00000170502	87422573	87459455	1	q22.1	4	HGNC:8056	NUDT9	Q9BW91
ENSG00000170502	87422573	87459455	1	q22.1	4	HGNC:8056	NUDT9	
ENSG00000072803	171861549	172006873	-1	q35.1	5	HGNC:13607	FBXW11	
ENSG00000072803	171861549	172006873	-1	q35.1	5	HGNC:13607	FBXW11	Q9UKB1
ENSG00000125207	130337887	130372637	1	q24.33	12	HGNC:9007	PIWIL1	Q96J94
ENSG00000125207	130337887	130372637	1	q24.33	12	HGNC:9007	PIWIL1	
ENSG00000272856	87460802	87471050	-1	q22.1	4	HGNC:56851	SCPPPQ1	
ENSG00000106258	99648194	99679996	-1	q22.1	7	HGNC:2638	CYP3A5	
ENSG00000142002	4674341	4724673	-1	p13.3	19	HGNC:18648	DPP9	
ENSG00000160862	99966720	99976042	-1	q22.1	7	HGNC:910	AZGP1	P25311
ENSG00000160862	99966720	99976042	-1	q22.1	7	HGNC:910	AZGP1	
ENSG00000005379	58301228	58328795	-1	q22	17	HGNC:16831	TSPOAP1	O95153
ENSG00000142002	4674341	4724673	-1	p13.3	19	HGNC:18648	DPP9	Q86TI2
ENSG00000234127	30184455	30213427	-1	p22.1	6	HGNC:12962	TRIM26	Q12899
ENSG00000234127	30184455	30213427	-1	p22.1	6	HGNC:12962	TRIM26	
ENSG00000106261	100015572	100041689	1	q22.1	7	HGNC:13101	ZKSCAN1	
ENSG00000113525	132541445	132556838	-1	q31.1	5	HGNC:6016	IL5	P05113
ENSG00000113525	132541445	132556838	-1	q31.1	5	HGNC:6016	IL5	
ENSG00000163517	13479724	13506424	1	p25.1	3	HGNC:19086	HDAC11	Q96DB2
ENSG00000213246	58345175	58353093	-1	q22	17	HGNC:11467	SUPT4H1	P63272
ENSG00000106261	100015572	100041689	1	q22.1	7	HGNC:13101	ZKSCAN1	P17029
ENSG00000213246	58345175	58353093	-1	q22	17	HGNC:11467	SUPT4H1	
ENSG00000285897	58345206	58417595	-1	q22	17			
ENSG00000152583	87473335	87531061	-1	q22.1	4	HGNC:11220	SPARCL1	Q14515
ENSG00000152583	87473335	87531061	-1	q22.1	4	HGNC:11220	SPARCL1	
ENSG00000130561	233307816	233347055	1	q37.1	2	HGNC:10521	SAG	
ENSG00000108375	58353676	58417595	-1	q22	17	HGNC:18505	RNF43	Q68DV7
ENSG00000108375	58353676	58417595	-1	q22	17	HGNC:18505	RNF43	
ENSG00000132341	130872037	130877678	1	q24.33	12	HGNC:9846	RAN	
ENSG00000117266	205504596	205532793	1	q32.1	1	HGNC:8751	CDK18	Q07002
ENSG00000092929	75827225	75844785	-1	q25.1	17	HGNC:23147	UNC13D	
ENSG00000283758	35586161	35587296	1	q13.12	19	HGNC:53649	PMIS2	
ENSG00000283758	35586161	35587296	1	q13.12	19	HGNC:53649	PMIS2	A0A1W2PS18
ENSG00000087074	48872212	48876059	1	q13.33	19	HGNC:14375	PPP1R15A	
ENSG00000130561	233307816	233347055	1	q37.1	2	HGNC:10521	SAG	P10523
ENSG00000117266	205504596	205532793	1	q32.1	1	HGNC:8751	CDK18	
ENSG00000087074	48872212	48876059	1	q13.33	19	HGNC:14375	PPP1R15A	O75807
ENSG00000161643	49969600	49975819	1	q13.33	19	HGNC:24851	SIGLEC16	
ENSG00000132341	130872037	130877678	1	q24.33	12	HGNC:9846	RAN	P62826
ENSG00000166526	100064033	100082548	-1	q22.1	7	HGNC:13089	ZNF3	P17036
ENSG00000104976	7920338	7923250	1	p13.2	19	HGNC:11135	SNAPC2	Q13487
ENSG00000104976	7920338	7923250	1	p13.2	19	HGNC:11135	SNAPC2	
ENSG00000174567	204198163	204213988	-1	q32.1	1	HGNC:24766	GOLT1A	Q6ZVE7
ENSG00000166526	100064033	100082548	-1	q22.1	7	HGNC:13089	ZNF3	
ENSG00000163520	13549125	13638422	1	p25.1	3	HGNC:3601	FBLN2	P98095
ENSG00000118600	63779833	63809792	1	q14.2	12	HGNC:13530	RXYLT1	
ENSG00000055147	153990148	154038936	-1	q33.2	5	HGNC:1333	FAM114A2	Q9NRY5
